Title,Company,Location,Link,Keyword,City
DevOps Engineer,HENRICHSEN4s GmbH & Co. KG,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/devops-engineer-m-w-d-at-henrichsen4s-gmbh-co-kg-4267467654?position=44&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=H4eI2JdeFXjtuyVDvy6UkQ%3D%3D,IT Service,Leipzig
Entwicklerin,innovis by acs,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/entwickler-in-at-innovis-by-acs-4267057547?position=45&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=opHLaVXxGhpqYleGkmT4rA%3D%3D,IT Service,Leipzig
DevOps Engineer - Cloud and On-Prem Infrastructure,Cyber Insight,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/devops-engineer-cloud-and-on-prem-infrastructure-m-f-d-at-cyber-insight-4267439136?position=46&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=sjXXDUTjg4CKO4bwF596Dw%3D%3D,IT Service,Leipzig
Key Account Manager Public Ost,think about IT GmbH,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/key-account-manager-public-ost-m-w-d-at-think-about-it-gmbh-4267464494?position=47&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=Mu3qqloeH01mpkk5WL3pxA%3D%3D,IT Service,Leipzig
Senior Application and System Manager  Cloud,Deutsche Telekom,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/senior-application-and-system-manager-m-w-d-cloud-at-deutsche-telekom-4267283432?position=48&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=%2BI8ZXy4XmuFzhx0wRisOEQ%3D%3D,IT Service,Leipzig
Duales Studium Wirtschaftsinformatik,Deutsche Telekom,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/duales-studium-wirtschaftsinformatik-m-w-d-at-deutsche-telekom-4263496981?position=49&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=HeNEpIld1n1%2BwnGt5of%2BRQ%3D%3D,IT Service,Leipzig
Microsoft 365 Infrastructure Engineer,adesso SE,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/microsoft-365-infrastructure-engineer-all-genders-at-adesso-se-3733044272?position=50&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=gNtLjD864TGTSSS09mvEiw%3D%3D,IT Service,Leipzig
System Engineer Microsoft - SQL Server und M365,Telekom MMS,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/system-engineer-microsoft-sql-server-und-m365-m-w-d-at-telekom-mms-4264444099?position=51&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=u%2BZNysA3YPR2tsuzCZd%2B9A%3D%3D,IT Service,Leipzig
Applikationsbetreuer am Standort Halle,Diakoniewerk Martha_Maria,"Halle, Saxony-Anhalt, Germany",https://de.linkedin.com/jobs/view/applikationsbetreuer-am-standort-halle-m-w-d-at-diakoniewerk-martha-maria-4269442931?position=52&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=KvPjF13U8wJtdkxUaNRBNQ%3D%3D,IT Service,Leipzig
Senior IT Service Manager SharePoint - DokMBw,BWI GmbH,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/senior-it-service-manager-sharepoint-dokmbw-m-w-d-at-bwi-gmbh-4269388683?position=53&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=P32%2FETPt0%2BTT%2BDLwo0r90Q%3D%3D,IT Service,Leipzig
Spezialist IT Sourcing  Vertragsmanagement,Deloitte,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/spezialist-it-sourcing-vertragsmanagement-m-w-d-at-deloitte-4243060690?position=54&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=%2FUJm0QHo9ii4poZzDiVEZg%3D%3D,IT Service,Leipzig
Softwareentwickler,Deloitte,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/softwareentwickler-m-w-d-at-deloitte-4243061913?position=55&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=CJg8KuZ7P5HBNctnMGMbfA%3D%3D,IT Service,Leipzig
Consultant IT-Servicemanagement IAM,adesso SE,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/consultant-it-servicemanagement-iam-all-genders-at-adesso-se-4086200530?position=56&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=ODgW%2FwT9ZXNEjU4jIsiyqg%3D%3D,IT Service,Leipzig
Lead IT Architekt ERP Lösungen,TieTalent,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/lead-it-architekt-erp-l%C3%B6sungen-m-w-d-at-tietalent-4270418949?position=57&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=7vkuus%2FMxSn%2Ba%2FKgZQc1pA%3D%3D,IT Service,Leipzig
Requirements Engineer,adesso SE,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/requirements-engineer-all-genders-at-adesso-se-3733041437?position=58&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=2aZa2D%2ByiSCuM0upEoFChA%3D%3D,IT Service,Leipzig
Account Manager MidmarketEnterprise,think about IT GmbH,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/account-manager-midmarket-enterprise-m-w-d-at-think-about-it-gmbh-4267465479?position=59&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=hNQeb0zQPLOuKQCVQ1VjVA%3D%3D,IT Service,Leipzig
Lead System Engineer - System-Management-Infrastruktur UNIX-Umfeld Netcool,TieTalent,"Leipzig, Saxony, Germany",https://de.linkedin.com/jobs/view/lead-system-engineer-system-management-infrastruktur-unix-umfeld-netcool-m-w-d-at-tietalent-4270426080?position=60&pageNum=0&refId=Ox%2BpSuSCUAfi%2B6FRzYPCeQ%3D%3D&trackingId=5LhgAF8t5kHPofKXvhWuZA%3D%3D,IT Service,Leipzig
Service Desk Manager,aconnic,"Kornwestheim, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/service-desk-manager-m-f-d-at-aconnic-4260066419?position=3&pageNum=0&refId=JPgkBnMQG%2Fq51WhhoWhJoA%3D%3D&trackingId=qI5LVmXLz6v8YUfP0zqfQw%3D%3D,Service Desk,Stuttgart
Service Desk Agent,Bergfreunde,"Kirchentellinsfurt, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/service-desk-agent-m-w-d-at-bergfreunde-4259409209?position=14&pageNum=0&refId=JPgkBnMQG%2Fq51WhhoWhJoA%3D%3D&trackingId=xjLXdKjwOPO6juMsfi5lHQ%3D%3D,Service Desk,Stuttgart
Senior IT System-  Netzwerkadministrator,Instaffo,"Stuttgart, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/senior-it-system-netzwerkadministrator-at-instaffo-4251613289?position=21&pageNum=0&refId=JPgkBnMQG%2Fq51WhhoWhJoA%3D%3D&trackingId=oROyk1ajlElYsrsTg0jkXg%3D%3D,Service Desk,Stuttgart
Service Desk Pre-Sales Architekt,NTT DATA Europe & Latam,"Stuttgart, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/service-desk-pre-sales-architekt-w-m-x-at-ntt-data-europe-latam-4260776019?position=22&pageNum=0&refId=JPgkBnMQG%2Fq51WhhoWhJoA%3D%3D&trackingId=JrH0eH%2FXDQv%2BJo4BIJwQwA%3D%3D,Service Desk,Stuttgart
Programm Manager Transition - Managed Services wmd,Computacenter,Stuttgart Region,https://de.linkedin.com/jobs/view/programm-manager-transition-managed-services-w-m-d-at-computacenter-4199998026?position=24&pageNum=0&refId=JPgkBnMQG%2Fq51WhhoWhJoA%3D%3D&trackingId=q27qonmP8xy%2FPVHd9KWzQg%3D%3D,Service Desk,Stuttgart
Workplace Pre-Sales Architekt,NTT DATA Europe & Latam,"Stuttgart, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/workplace-pre-sales-architekt-w-m-x-at-ntt-data-europe-latam-4260770430?position=26&pageNum=0&refId=JPgkBnMQG%2Fq51WhhoWhJoA%3D%3D&trackingId=rsRVt1i2QpYYDbEwJXOSkw%3D%3D,Service Desk,Stuttgart
IT-Consultant,COMI,"Leonberg, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/it-consultant-m-w-d-at-comi-4258839378?position=3&pageNum=0&refId=YBkDNA7NWBFziQggl7GtUw%3D%3D&trackingId=bGUsowcKiCzrYXIer5nUjw%3D%3D,IT Service,Stuttgart
IT-Administrator,Romina Mineralbrunnen GmbH,"Reutlingen, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/it-administrator-m-w-d-at-romina-mineralbrunnen-gmbh-4263408111?position=7&pageNum=0&refId=YBkDNA7NWBFziQggl7GtUw%3D%3D&trackingId=fzA7smHpEr9%2FsDWJY5G9og%3D%3D,IT Service,Stuttgart
IT-System Engineer  Windows Server  Systemdienste,"Präsidium Technik, Logistik, Service der Polizei","Stuttgart, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/it-system-engineer-w-m-d-windows-server-systemdienste-at-pr%C3%A4sidium-technik-logistik-service-der-polizei-4261187354?position=11&pageNum=0&refId=YBkDNA7NWBFziQggl7GtUw%3D%3D&trackingId=1FirIFAo6ascA5ET9CtYpw%3D%3D,IT Service,Stuttgart
IT-Systemadministrator,Bital System GmbH,"Gerlingen, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/it-systemadministrator-m-w-d-at-bital-system-gmbh-4255809188?position=15&pageNum=0&refId=YBkDNA7NWBFziQggl7GtUw%3D%3D&trackingId=LpHYlxHFX2e%2B%2BPfGd6SRrA%3D%3D,IT Service,Stuttgart
IT Service Manager,Lapp Group,"Stuttgart, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/it-service-manager-m-w-d-at-lapp-group-4252828078?position=17&pageNum=0&refId=YBkDNA7NWBFziQggl7GtUw%3D%3D&trackingId=kgM7QD%2FVPIfroZ3mv3yqTg%3D%3D,IT Service,Stuttgart
General Internship Application,ISPTech,"Ludwigsburg, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/general-internship-application-at-isptech-4257144738?position=31&pageNum=0&refId=YBkDNA7NWBFziQggl7GtUw%3D%3D&trackingId=d4YWDiwUmpykhqnPW06OrQ%3D%3D,IT Service,Stuttgart
IT Account Management,ABAKUS IT-SOLUTIONS,"Stuttgart, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/it-account-management-at-abakus-it-solutions-4257276265?position=39&pageNum=0&refId=YBkDNA7NWBFziQggl7GtUw%3D%3D&trackingId=dbHrBTqwkpiNxzxZveoDwg%3D%3D,IT Service,Stuttgart
Working Student Development in Stuttgart,SprintEins,"Stuttgart, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/working-student-development-in-stuttgart-at-sprinteins-4256830291?position=48&pageNum=0&refId=YBkDNA7NWBFziQggl7GtUw%3D%3D&trackingId=4RkXcbKfSU4d%2Fyj4qepP9w%3D%3D,IT Service,Stuttgart
Netzwerkadministrator - Windows  VMware  Azure,DT Netsolution GmbH,"Stuttgart, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/netzwerkadministrator-windows-vmware-azure-m-w-d-at-dt-netsolution-gmbh-4259317076?position=49&pageNum=0&refId=YBkDNA7NWBFziQggl7GtUw%3D%3D&trackingId=BCrgHiQV%2B9A5fdMlFB6%2ByQ%3D%3D,IT Service,Stuttgart
IT Solution Engineer,Alliance Healthcare Deutschland GmbH,"Stuttgart, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/it-solution-engineer-m-w-d-at-alliance-healthcare-deutschland-gmbh-4263282984?position=51&pageNum=0&refId=YBkDNA7NWBFziQggl7GtUw%3D%3D&trackingId=C9WxN7ZyEUKHP7s934f0OQ%3D%3D,IT Service,Stuttgart
IT Security Engineer,Optica Abrechnungszentrum Dr. Güldener GmbH,"Stuttgart, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/it-security-engineer-m-w-d-at-optica-abrechnungszentrum-dr-g%C3%BCldener-gmbh-4256666022?position=53&pageNum=0&refId=YBkDNA7NWBFziQggl7GtUw%3D%3D&trackingId=4zE218pOJalChs%2FC0S2NYA%3D%3D,IT Service,Stuttgart
IT Consultant,BLP Software,"Schorndorf, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/it-consultant-m-w-d-at-blp-software-4254845471?position=54&pageNum=0&refId=YBkDNA7NWBFziQggl7GtUw%3D%3D&trackingId=J%2F7hE75wGjAnPg61ESzEnQ%3D%3D,IT Service,Stuttgart
IT Systemadministrator,Computer Futures,"Korntal-Münchingen, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/it-systemadministrator-m-w-d-at-computer-futures-4248680788?position=60&pageNum=0&refId=YBkDNA7NWBFziQggl7GtUw%3D%3D&trackingId=Cj3app3P5rRqnYuHyJ1YWw%3D%3D,IT Service,Stuttgart
IT Helpdesk Specialist  - 1st  2nd Level Support,DNS:NET Internet Service GmbH,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/it-helpdesk-specialist-m-w-d-1st-2nd-level-support-at-dns-net-internet-service-gmbh-4271000716?position=1&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=8RfnxEHTxXi1dw5tYRg09Q%3D%3D,IT Support,Berlin
EUC Support consultant  IT Desktop Support Engineer,Smartedge Solutions,"Berlin, Germany",https://de.linkedin.com/jobs/view/euc-support-consultant-it-desktop-support-engineer-at-smartedge-solutions-4270623535?position=2&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=SZWd6uXQOG%2BfXHxdL%2FHcew%3D%3D,IT Support,Berlin
Deskside Support Engineer,Smartedge Solutions,"Berlin, Germany",https://de.linkedin.com/jobs/view/deskside-support-engineer-at-smartedge-solutions-4270289024?position=3&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=OzeGlq9DfbIgqrWgohuzRQ%3D%3D,IT Support,Berlin
Intern Agentic AI Strategy  Operations,Delivery Hero,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/intern-agentic-ai-strategy-operations-at-delivery-hero-4270236003?position=4&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=ewK8vk%2Fs0Vpo7k4ChPLs6A%3D%3D,IT Support,Berlin
IT-Administrator   M365  Netzwerk,Arsipa,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/it-administrator-w-m-d-%E2%80%93-m365-netzwerk-at-arsipa-4270632436?position=5&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=79qVAE8IvCWWFhlAjC2DIA%3D%3D,IT Support,Berlin
Senior Administrator,Venquis,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-administrator-at-venquis-4270251842?position=6&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=kH7cQ3YpxzjzB8gDOWv2KA%3D%3D,IT Support,Berlin
IT Service Delivery Manager,Conscious Style Guide,"Bernau, Brandenburg, Germany",https://de.linkedin.com/jobs/view/it-service-delivery-manager-at-conscious-style-guide-4270626218?position=7&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=3vHa4QfoJ%2BoTZdihh%2FCtuw%3D%3D,IT Support,Berlin
Werkstudentin - IT-ServiceDesk  Onsite Support,IAV GmbH,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/werkstudent-in-it-servicedesk-onsite-support-prozessanalyse-optimierung-at-iav-gmbh-4270285689?position=8&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=OXRwKXFcIswahw2xDlypMQ%3D%3D,IT Support,Berlin
Senior Executive Assistant,n8n,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-executive-assistant-remote-europe-at-n8n-4271015707?position=9&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=ZOapE2iKY6ycvN2hmHWfpw%3D%3D,IT Support,Berlin
Working Student  IT Project Management  Service Management,IAV GmbH,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/working-student-%E2%80%93-it-project-management-service-management-itil-4-process-optimization-at-iav-gmbh-4271023379?position=10&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=8IrNCUBZQ7GY4kWCdSuu2Q%3D%3D,IT Support,Berlin
Talent Acquisition Manager,Shiftmove,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/talent-acquisition-manager-at-shiftmove-4251499680?position=11&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=JXKlZ8G3kPNaH4iZ79RvdQ%3D%3D,IT Support,Berlin
Working Student - IT Project Management  Service Management,IAV GmbH,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/working-student-it-project-management-service-management-itil-4-process-optimization-at-iav-gmbh-4270692719?position=12&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=3Nzv55kHEUmNMKPblHzWMw%3D%3D,IT Support,Berlin
People Operations Coordinator  - DACH,Treatwell,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/people-operations-coordinator-f-m-d-dach-at-treatwell-4240941024?position=13&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=4FjMOO8qpvxA9pGrD0xGBQ%3D%3D,IT Support,Berlin
Mitarbeiter  Service  Support   Netzwerksicherheit  Bildungsinternet,TIME for kids,"Berlin, Germany",https://de.linkedin.com/jobs/view/mitarbeiter-m-w-d-service-support-junior-senior-%E2%80%93-netzwerksicherheit-bildungsinternet-at-time-for-kids-4266653165?position=14&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=hGAeXujJve9Mo%2BsFV2hsHw%3D%3D,IT Support,Berlin
CTO  Head of Engineering,atmo,"Berlin, Germany",https://de.linkedin.com/jobs/view/cto-head-of-engineering-at-atmo-4269527836?position=15&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=oGdxThkDMy95VEOZFzZIMQ%3D%3D,IT Support,Berlin
Werkstudentin - IT-Projektmanagement  Service Management,IAV GmbH,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/werkstudent-in-it-projektmanagement-service-management-itil-4-prozessoptimierung-at-iav-gmbh-4270287121?position=16&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=jJVeYb7n%2BteXWd4mDImSaA%3D%3D,IT Support,Berlin
Create your own Travel Brand - Fully remote,Ventura TRAVEL,"Berlin, Germany",https://de.linkedin.com/jobs/view/%F0%9F%8C%8D-create-your-own-travel-brand-fully-remote-at-ventura-travel-4271013448?position=17&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=lghoTKYo%2F2L0CLQyT%2Fzw8w%3D%3D,IT Support,Berlin
Finance Coordinator,Commit,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/finance-coordinator-at-commit-4270469381?position=18&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=nuKcUqIQ1fu7D4MdsGktcg%3D%3D,IT Support,Berlin
Customer Support Agent,Taxfix,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/customer-support-agent-d-f-m-at-taxfix-4270296336?position=19&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=QLnoISyndzar9O8yfV3rTw%3D%3D,IT Support,Berlin
Sales Operations Working Student,Packmatic,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/sales-operations-working-student-f-m-d-at-packmatic-4270681393?position=20&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=7mfGQCM1qvz8FKD8NT28gA%3D%3D,IT Support,Berlin
Windows Administrator  - stabile Systeme moderne Infrastruktur,Amadeus Fire,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/windows-administrator-m-w-d-stabile-systeme-moderne-infrastruktur-at-amadeus-fire-4270674678?position=21&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=y0%2BsThBmsiy3tUOZHrCStg%3D%3D,IT Support,Berlin
Team Lead - Project Management,Everphone,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/team-lead-project-management-w-m-d-at-everphone-4268336835?position=22&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=sZcIImlrDxqCEdOEhIuJ1A%3D%3D,IT Support,Berlin
QA Specialist,Metacore,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/qa-specialist-at-metacore-4267257196?position=23&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=odHTUbwdMX8NFUUyGuetIw%3D%3D,IT Support,Berlin
Staff Engineer,Cavendish Professionals,"Berlin, Germany",https://de.linkedin.com/jobs/view/staff-engineer-at-cavendish-professionals-4256474190?position=24&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=OorfFFdI43tmnluX7mw3Xg%3D%3D,IT Support,Berlin
IAM Manager,Raisin,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/iam-manager-m-w-d-at-raisin-4231716816?position=25&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=lY3nUtuKSDE%2B0%2FgEHvF5sQ%3D%3D,IT Support,Berlin
Scientist,Octapharma Germany,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/scientist-m-f-d-at-octapharma-germany-4236587468?position=26&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=KGzt5Ot%2F6RGw7l2DYe2C0w%3D%3D,IT Support,Berlin
Mitarbeiter  Kundenkommunikation  Vertrieb   Bildung sicher vernetzen,TIME for kids,"Berlin, Germany",https://de.linkedin.com/jobs/view/mitarbeiter-m-w-d-kundenkommunikation-vertrieb-junior-senior-%E2%80%93-bildung-sicher-vernetzen-at-time-for-kids-4266681153?position=27&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=pT3yBbAD%2BOeqJgyh3Jac2g%3D%3D,IT Support,Berlin
Head of Revenue Operations,Shiftmove,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/head-of-revenue-operations-f-m-x-at-shiftmove-4265226083?position=28&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=qgdPo5evZYZqA%2BhlNa70%2Bg%3D%3D,IT Support,Berlin
Senior IT Consultant  - BCG Platinion,BCG Platinion,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-it-consultant-all-genders-bcg-platinion-at-bcg-platinion-4062745457?position=29&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=cBBGWLKK2YOWnIOkiEmvtw%3D%3D,IT Support,Berlin
IT Architect  - BCG Platinion,BCG Platinion,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/it-architect-all-genders-bcg-platinion-at-bcg-platinion-4062724108?position=30&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=uafSP1uHvyf8JilzCQrPLA%3D%3D,IT Support,Berlin
Senior Revenue Operations Manager,JOIN,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-revenue-operations-manager-m-f-d-at-join-4270291027?position=31&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=FzrQEf0r4OOIIyXmDehP0Q%3D%3D,IT Support,Berlin
Market Manager DACH,Headout,"Berlin, Germany",https://de.linkedin.com/jobs/view/market-manager-dach-at-headout-4270607411?position=32&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=RUqJXIflPhU%2FvXsXyui%2BMA%3D%3D,IT Support,Berlin
Kundenservice Evaluator ohne IT-Kenntnisse,TieTalent,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/kundenservice-evaluator-ohne-it-kenntnisse-m-w-d-at-tietalent-4270456759?position=33&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=9j490%2Fa1innqERpSzanh4w%3D%3D,IT Support,Berlin
Senior AI Reliability Engineer   Indra Program,Deutsche Bank,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-ai-reliability-engineer-f-m-x-%E2%80%93-indra-program-at-deutsche-bank-4219344603?position=34&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=thsh6oTnqvOi3v5tCdpoPw%3D%3D,IT Support,Berlin
ARW Services New models Field Success Representative,TieTalent,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/arw-services-new-models-field-success-representative-at-tietalent-4270480411?position=35&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=fuXF6IZe%2BKPRW3KvcgkHDw%3D%3D,IT Support,Berlin
Risk Manager,Trading 212,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/risk-manager-at-trading-212-4244687146?position=36&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=FJFZ0%2BzfIN8Em8vIHFGUgA%3D%3D,IT Support,Berlin
Sales Manager - French market,Management Events,"Berlin, Germany",https://de.linkedin.com/jobs/view/sales-manager-french-market-at-management-events-4268302027?position=37&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=PZeG71Aff5AyeLec%2FyXwsA%3D%3D,IT Support,Berlin
DevSecOps Engineer,Pleo,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/devsecops-engineer-at-pleo-4270634078?position=38&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=ZcrTp0lTGjKr7h2%2FLrL1dw%3D%3D,IT Support,Berlin
SENIOR TECH CONSULTANT,Turbine Kreuzberg,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-tech-consultant-pim-m-w-d-at-turbine-kreuzberg-4270699134?position=39&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=j6CqO169WyXXCUXJ%2Bzz0%2FQ%3D%3D,IT Support,Berlin
Senior IT Architect  - BCG Platinion,TieTalent,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-it-architect-all-genders-bcg-platinion-at-tietalent-4270479829?position=40&pageNum=0&refId=ZDi%2BGAyMMYLhKZW4DMgAVg%3D%3D&trackingId=KkEwygCXlpxFkIidzfjeBQ%3D%3D,IT Support,Berlin
