Title,Company,Location,Link,Keyword,City
Werkstudent Marketing,XING,"Hamburg, Hamburg, Germany",https://de.linkedin.com/jobs/view/werkstudent-marketing-m-w-d-at-xing-4265447026?position=53&pageNum=0&refId=B4QTp2D%2BApPm4DwYjLo1Zw%3D%3D&trackingId=ql0uRFOKKhccvXeJalcISw%3D%3D,Marketingspezialist,Hamburg
Sales Manager - Eastern Europe - Feed Additives  Animal Nutrition,CNS Worldwide Executive Search,"Hamburg, Germany",https://de.linkedin.com/jobs/view/sales-manager-eastern-europe-feed-additives-animal-nutrition-at-cns-worldwide-executive-search-4253107056?position=56&pageNum=0&refId=B4QTp2D%2BApPm4DwYjLo1Zw%3D%3D&trackingId=P7CGlrmPtWNFI5j3iX6mWg%3D%3D,Marketingspezialist,Hamburg
Werkstudent im Bereich Marketing,SENTAL Export GmbH,"Hamburg, Hamburg, Germany",https://de.linkedin.com/jobs/view/werkstudent-im-bereich-marketing-m-w-d-at-sental-export-gmbh-4267439779?position=58&pageNum=0&refId=B4QTp2D%2BApPm4DwYjLo1Zw%3D%3D&trackingId=hREX%2Byadz0mcH7v9Fehnow%3D%3D,Marketingspezialist,Hamburg
Social Media Manager - Dein Einstieg ins Online Marketing,Masters of Marketing,"Troisdorf, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/social-media-manager-dein-einstieg-ins-online-marketing-m-w-d-at-masters-of-marketing-4270675823?position=30&pageNum=0&refId=pDaDoaloyC26wOxtQbIbeQ%3D%3D&trackingId=sB0oiYyfQiEF6Nw57PnomA%3D%3D,Social Media Manager,Cologne
INFLUENCER-  SOCIAL-MEDIA-MANAGER,MedWork Media GmbH,"Cologne, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/junior-influencer-social-media-manager-w-m-d-at-medwork-media-gmbh-4259445558?position=36&pageNum=0&refId=pDaDoaloyC26wOxtQbIbeQ%3D%3D&trackingId=hErEh0DLA45YInkHB54jeQ%3D%3D,Social Media Manager,Cologne
Social Media Marketing Managerin,mobilezone Deutschland,Cologne Bonn Region,https://de.linkedin.com/jobs/view/social-media-marketing-manager-in-at-mobilezone-deutschland-4258460485?position=47&pageNum=0&refId=pDaDoaloyC26wOxtQbIbeQ%3D%3D&trackingId=p%2BmzA01Sc%2BFZrMGkzEW9FA%3D%3D,Social Media Manager,Cologne
Social Media Manager   Fokus auf Content-Strategien  AI-gestützte Kampagnen,Masters of Marketing,"Brühl, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/social-media-manager-m-w-d-%E2%80%93-fokus-auf-content-strategien-ai-gest%C3%BCtzte-kampagnen-at-masters-of-marketing-4271104525?position=52&pageNum=0&refId=pDaDoaloyC26wOxtQbIbeQ%3D%3D&trackingId=I4Px4JivwByVT5jWLMReMA%3D%3D,Social Media Manager,Cologne
Social Media Manager   Fokus auf Content-Strategien  AI-gestützte Kampagnen,Masters of Marketing,"Lechenich, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/social-media-manager-m-w-d-%E2%80%93-fokus-auf-content-strategien-ai-gest%C3%BCtzte-kampagnen-at-masters-of-marketing-4271109375?position=53&pageNum=0&refId=pDaDoaloyC26wOxtQbIbeQ%3D%3D&trackingId=7fqeopWoG3fE2MYCrlAP9A%3D%3D,Social Media Manager,Cologne
Social Media Manager   Fokus auf Content-Strategien  AI-gestützte Kampagnen,Masters of Marketing,"Bornheim, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/social-media-manager-m-w-d-%E2%80%93-fokus-auf-content-strategien-ai-gest%C3%BCtzte-kampagnen-at-masters-of-marketing-4271103565?position=56&pageNum=0&refId=pDaDoaloyC26wOxtQbIbeQ%3D%3D&trackingId=36Q0zWc75UUkkszgCSNVSA%3D%3D,Social Media Manager,Cologne
International Social Media Strategist,DKMS Group,"Cologne, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/international-social-media-strategist-m-w-d-at-dkms-group-4260825514?position=60&pageNum=0&refId=pDaDoaloyC26wOxtQbIbeQ%3D%3D&trackingId=%2B8NvS%2B6M9yVtWOahF7bKPA%3D%3D,Social Media Manager,Cologne
Performance Marketing Manager - Dein Karrierestart ins Marketing,Masters of Marketing,"Dinslaken, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/performance-marketing-manager-dein-karrierestart-ins-marketing-m-w-d-at-masters-of-marketing-4270678292?position=12&pageNum=0&refId=Oy%2FD%2FN0NrFf4eMz1eqsImA%3D%3D&trackingId=VsRa0UMasFvrSykl0W%2Bj4Q%3D%3D,Performance Marketing Manager,Essen
Ad Operations Manager,Publicis Media,"Düsseldorf, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/ad-operations-manager-at-publicis-media-4255201692?position=18&pageNum=0&refId=Oy%2FD%2FN0NrFf4eMz1eqsImA%3D%3D&trackingId=RgGRGrkWo4gFCMx%2F1mTasg%3D%3D,Performance Marketing Manager,Essen
SEA Campaign Manager  - Google Ads,Searchperts Deutschland GmbH,"Düsseldorf, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/sea-campaign-manager-m-w-d-google-ads-at-searchperts-deutschland-gmbh-4255878174?position=23&pageNum=0&refId=Oy%2FD%2FN0NrFf4eMz1eqsImA%3D%3D&trackingId=AXOTAIFJQGdgCNBHKcdYQA%3D%3D,Performance Marketing Manager,Essen
Performance Marketing Manager - Dein Karrierestart ins Marketing,Masters of Marketing,"Düsseldorf, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/performance-marketing-manager-dein-karrierestart-ins-marketing-m-w-d-at-masters-of-marketing-4270679095?position=25&pageNum=0&refId=Oy%2FD%2FN0NrFf4eMz1eqsImA%3D%3D&trackingId=bEvvdS6Q7C7Mjh7XtX2adA%3D%3D,Performance Marketing Manager,Essen
Campaign Manager,HomePlus GmbH,"Oberhausen, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/campaign-manager-w-m-d-at-homeplus-gmbh-4260428887?position=27&pageNum=0&refId=Oy%2FD%2FN0NrFf4eMz1eqsImA%3D%3D&trackingId=8tHQaA9J12mdmOAay414cw%3D%3D,Performance Marketing Manager,Essen
Performance Marketing Manager,Remember® KF Design,"Krefeld, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/performance-marketing-manager-m-w-d-at-remember%C2%AE-kf-design-4259385090?position=33&pageNum=0&refId=Oy%2FD%2FN0NrFf4eMz1eqsImA%3D%3D&trackingId=j4nQh%2B44gtN%2FLUTbSZGTVQ%3D%3D,Performance Marketing Manager,Essen
Performance Marketing Manager   Fokus auf datengetriebenes Marketing  AI-Tools,Masters of Marketing,"Ratingen, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/performance-marketing-manager-m-w-d-%E2%80%93-fokus-auf-datengetriebenes-marketing-ai-tools-at-masters-of-marketing-4271106379?position=35&pageNum=0&refId=Oy%2FD%2FN0NrFf4eMz1eqsImA%3D%3D&trackingId=y8anytc5Y4Z60O84TX78%2Fw%3D%3D,Performance Marketing Manager,Essen
SEA Manager  Google Ads Manager,Searchperts Deutschland GmbH,"Düsseldorf, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/sea-manager-google-ads-manager-m-w-d-at-searchperts-deutschland-gmbh-4252633245?position=44&pageNum=0&refId=Oy%2FD%2FN0NrFf4eMz1eqsImA%3D%3D&trackingId=SjI2OQMalF5m0m1ypHNhRQ%3D%3D,Performance Marketing Manager,Essen
Performance Marketing Manager   Fokus auf datengetriebenes Marketing  AI-Tools,Masters of Marketing,"Willich, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/performance-marketing-manager-m-w-d-%E2%80%93-fokus-auf-datengetriebenes-marketing-ai-tools-at-masters-of-marketing-4271105483?position=46&pageNum=0&refId=Oy%2FD%2FN0NrFf4eMz1eqsImA%3D%3D&trackingId=x9f01Xf371qbaWLvJmI7YQ%3D%3D,Performance Marketing Manager,Essen
Marketplace Performance Marketing Manager,FALKE KGaA,"Düsseldorf, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/marketplace-performance-marketing-manager-m-w-d-at-falke-kgaa-4211331801?position=48&pageNum=0&refId=Oy%2FD%2FN0NrFf4eMz1eqsImA%3D%3D&trackingId=DbLi49vJPtPebP3rwzHQ6w%3D%3D,Performance Marketing Manager,Essen
Senior Influencer Marketing Managerin,styleranking media GmbH,"Düsseldorf, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/senior-influencer-marketing-manager-in-at-styleranking-media-gmbh-4261741111?position=50&pageNum=0&refId=Oy%2FD%2FN0NrFf4eMz1eqsImA%3D%3D&trackingId=TGjw4MBfJtCQ2e8BGLxBMg%3D%3D,Performance Marketing Manager,Essen
Junior eCom Strategy  Growth Manager,Deichmann,"Mülheim an der Ruhr, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/junior-ecom-strategy-growth-manager-m-w-d-at-deichmann-4256434819?position=55&pageNum=0&refId=Oy%2FD%2FN0NrFf4eMz1eqsImA%3D%3D&trackingId=qL5muwBoIZuZRXiXS%2B%2F1Fg%3D%3D,Performance Marketing Manager,Essen
Director Marketing  Brand Love,Octopus Energy,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/director-marketing-brand-love-m-w-d-at-octopus-energy-4242095781?position=1&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=JPL3B6AZAR4s8MafgxPEGg%3D%3D,Marketing Manager,Munich
Marketing Manager  - Germany Pure Players  Nordics,Ralph Lauren,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/marketing-manager-f-m-d-germany-pure-players-nordics-at-ralph-lauren-4265996506?position=2&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=xFSmK79nRlHft%2FwLqRnROw%3D%3D,Marketing Manager,Munich
Marketing Manager DACH,Notion,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/marketing-manager-dach-at-notion-4067817934?position=3&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=T5GCqyzQY9naL9szG8FSnQ%3D%3D,Marketing Manager,Munich
Social Media Manager,Red Bull,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/social-media-manager-at-red-bull-4266674558?position=4&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=KX9k1CIN%2BqdsZgz%2BwLpqgg%3D%3D,Marketing Manager,Munich
Social Media Manager WMD,Warner Bros. Discovery,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/social-media-manager-w-m-d-at-warner-bros-discovery-4267340304?position=5&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=ZFrvau%2BQ%2Friy7uh6lD02ag%3D%3D,Marketing Manager,Munich
Marketing Director,Meet Life Sciences,Greater Munich Metropolitan Area,https://de.linkedin.com/jobs/view/marketing-director-at-meet-life-sciences-4268344282?position=7&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=lT78QteWrLx45zXeQg6byw%3D%3D,Marketing Manager,Munich
UGG Assistant Trade Marketing Manager,UGG,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/ugg-assistant-trade-marketing-manager-at-ugg-4267416574?position=8&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=Qro9Baq3DRK%2FvkG2sn8FkA%3D%3D,Marketing Manager,Munich
Junior Marketing Manager,CHG-MERIDIAN,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/junior-marketing-manager-at-chg-meridian-4266641458?position=9&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=K5ruGZLb3lmBk4XY0cbWHw%3D%3D,Marketing Manager,Munich
Marketing Manager,Westfalia Fruit,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/marketing-manager-at-westfalia-fruit-4268279778?position=10&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=Dr8aoR8adgXaANglkM%2F%2B%2BA%3D%3D,Marketing Manager,Munich
Marketing Operations Manager,STABL Energy,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/marketing-operations-manager-m-w-d-at-stabl-energy-4267485489?position=11&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=JnNjNEugoOwh3dbxj%2BJWvw%3D%3D,Marketing Manager,Munich
Online Marketing Manager,Stream1,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/online-marketing-manager-m-w-d-at-stream1-4265452860?position=12&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=DVezLMaDlkr6zKQQcEldUw%3D%3D,Marketing Manager,Munich
Vice President  Marketing,Penzilla,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/vice-president-vp-marketing-at-penzilla-4268525617?position=13&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=ZAqLNPpeOvj5c0aCMuE%2Btw%3D%3D,Marketing Manager,Munich
Trade Marketing Managerin,Roeckl Handschuhe & Accessoires GmbH & Co. KG,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/trade-marketing-manager-in-m-w-d-at-roeckl-handschuhe-accessoires-gmbh-co-kg-4266945783?position=14&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=fZfvlI6flF4sXRxhQ8Na5w%3D%3D,Marketing Manager,Munich
Growth Marketing Manager,STABL Energy,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/growth-marketing-manager-m-w-d-at-stabl-energy-4267481646?position=15&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=MLNrRQx62XAsGQt2%2Bi3RLg%3D%3D,Marketing Manager,Munich
Senior Marketing Manager,Merck Finck | A Quintet Private Bank,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/senior-marketing-manager-at-merck-finck-a-quintet-private-bank-4269516715?position=16&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=nleDXNxfVoVtb1q84hFKQQ%3D%3D,Marketing Manager,Munich
Marketing Manager,deerstreet-experience GmbH,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/marketing-manager-m-w-d-at-deerstreet-experience-gmbh-4265499416?position=17&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=xHnN%2Fcrpm%2Fq8rkBGs86oGA%3D%3D,Marketing Manager,Munich
Product Marketing Manager - SaaS 100 Remote,Matomo,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/product-marketing-manager-saas-100%25-remote-at-matomo-4265918055?position=18&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=LbW1s1v9h63xbCGh9FWloA%3D%3D,Marketing Manager,Munich
Marketing Manager in Part-time,Isarsoft,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/marketing-manager-in-part-time-m-w-d-at-isarsoft-4267145341?position=19&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=40AOL%2B36N%2B4vdodxqUAopw%3D%3D,Marketing Manager,Munich
Senior Social Media Manager,SportScheck,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/senior-social-media-manager-m-w-d-at-sportscheck-4269564109?position=20&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=Wp4VDMGj2WFCAbTz%2BZBtRQ%3D%3D,Marketing Manager,Munich
Marketing Manager  in Vollzeit,Küffner Group,"Straßlach-Dingharting, Bavaria, Germany",https://de.linkedin.com/jobs/view/marketing-manager-m-w-d-in-vollzeit-at-k%C3%BCffner-group-4267483440?position=22&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=W988tEJxIsMuEvllLJsmjg%3D%3D,Marketing Manager,Munich
Global Market Strategy Manager,Intega Solutions,"Ismaning, Bavaria, Germany",https://de.linkedin.com/jobs/view/global-market-strategy-manager-f-m-d-at-intega-solutions-4266647964?position=23&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=9awITVKw2FUBLikuUScZig%3D%3D,Marketing Manager,Munich
Sr Manager Marketing,Alnylam Pharmaceuticals,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/sr-manager-marketing-at-alnylam-pharmaceuticals-4234740922?position=24&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=u08JkzUqCtZSjQVTOxedgg%3D%3D,Marketing Manager,Munich
Creative Marketing Manager  - CRM  Instagram Marketing - Vollzeit Footwear E-Commerce Start-Up,Kjavik GmbH,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/creative-marketing-manager-m-w-d-crm-instagram-marketing-vollzeit-footwear-e-commerce-start-up-at-kjavik-gmbh-4267463988?position=25&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=GARhx9MBnUjkOvz7aXyNQQ%3D%3D,Marketing Manager,Munich
Marketing Director Adult Vaccines,GSK,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/marketing-director-adult-vaccines-m-f-d-at-gsk-4258065535?position=27&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=VyCEWClHMzU8Y6OBSOJfKA%3D%3D,Marketing Manager,Munich
Marketing Manager Gaming,Tencent,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/marketing-manager-gaming-at-tencent-4267280626?position=28&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=PaxVKE1LkubCAMNrRO%2BQrA%3D%3D,Marketing Manager,Munich
Senior Product Marketing Manager Growth,Grammarly,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/senior-product-marketing-manager-growth-at-grammarly-4256307047?position=29&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=Q0zh6s57YBuZd01o4%2Fim3Q%3D%3D,Marketing Manager,Munich
Product Marketing Manager Amazon Business EU Gift Cards,Amazon,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/product-marketing-manager-amazon-business-eu-gift-cards-at-amazon-4230047839?position=30&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=mhitfXG9kzIa5wboLRu8yQ%3D%3D,Marketing Manager,Munich
Marketing Manager  mit Schwerpunkt Digitales Marketing,Steuerrechts-Institut KNOLL GmbH,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/marketing-manager-m-w-d-mit-schwerpunkt-digitales-marketing-at-steuerrechts-institut-knoll-gmbh-4268528671?position=31&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=O%2BQVI1y%2FOfbOqRVusXinxg%3D%3D,Marketing Manager,Munich
Online Marketing Manager,Harvey Nash,"Inning am Ammersee, Bavaria, Germany",https://de.linkedin.com/jobs/view/online-marketing-manager-m-w-d-at-harvey-nash-4267698384?position=32&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=xFXFIl6k0ytkxc6niolKTw%3D%3D,Marketing Manager,Munich
Marketing Manager,Analog Devices,Greater Munich Metropolitan Area,https://de.linkedin.com/jobs/view/marketing-manager-at-analog-devices-4255738156?position=33&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=eUBYf5IBKK3aU0aLqD3yfA%3D%3D,Marketing Manager,Munich
Omnichannel Marketing Managerin,GSK,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/omnichannel-marketing-manager-in-m-w-d-at-gsk-4255681426?position=34&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=D5sqpD4EqBeS%2BNSO71%2Fjiw%3D%3D,Marketing Manager,Munich
Brand Manager,PAYBACK,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/brand-manager-m-w-d-at-payback-4267253730?position=36&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=NRKWBcO6zCHU%2BYejtuRfzA%3D%3D,Marketing Manager,Munich
Channel Marketing Manager DACH,SOFAR,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/channel-marketing-manager-dach-at-sofar-4212624692?position=38&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=TFA9BbmVmH%2BNdLa69EhOrQ%3D%3D,Marketing Manager,Munich
Social Media  Content Manager,bkp GmbH,"Unterföhring, Bavaria, Germany",https://de.linkedin.com/jobs/view/social-media-content-manager-m-w-d-at-bkp-gmbh-4267441671?position=39&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=S%2Fn0QacA%2BJ2yAsjRpMTL6g%3D%3D,Marketing Manager,Munich
Performance Marketing Manager Amazon,New Flag GmbH,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/junior-performance-marketing-manager-amazon-m-w-d-at-new-flag-gmbh-4266418341?position=40&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=qtL5BwD8XrCvMMvkb1pgxg%3D%3D,Marketing Manager,Munich
Digital Marketing Manager,IntegrityNext,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/digital-marketing-manager-m-f-d-at-integritynext-4267302373?position=43&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=UUA0u%2FzXE%2FoWSxOSVtGplw%3D%3D,Marketing Manager,Munich
Senior Social Media Manager,Allianz Kunde und Markt GmbH,"Unterföhring, Bavaria, Germany",https://de.linkedin.com/jobs/view/senior-social-media-manager-m-w-d-at-allianz-kunde-und-markt-gmbh-4266946755?position=44&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=X45c6Kp0S0%2B4Tu6OVL9SBA%3D%3D,Marketing Manager,Munich
Marketing Managerin,JobRad,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/marketing-manager-in-d-w-m-at-jobrad-4267509115?position=45&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=yXXMinGKnDRm1yZRbm4aIQ%3D%3D,Marketing Manager,Munich
Content  Retention Marketing Manager Vollzeit Footwear E-Commerce Start-Up,Kjavik GmbH,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/content-retention-marketing-manager-vollzeit-footwear-e-commerce-start-up-m-w-d-at-kjavik-gmbh-4267463997?position=46&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=FqUEnMXRJXQ0NjDob9Lhmg%3D%3D,Marketing Manager,Munich
Junior Marketing Manager,Lely Deutschland GmbH,"Tuntenhausen, Bavaria, Germany",https://de.linkedin.com/jobs/view/junior-marketing-manager-m-w-d-at-lely-deutschland-gmbh-4258040256?position=48&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=gEt4zjhnkNXcCmA9uAQqHg%3D%3D,Marketing Manager,Munich
Growth Manager,enerkii,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/growth-manager-at-enerkii-4239356000?position=50&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=6hQxQNDleSVEbOTd%2BVeJ1A%3D%3D,Marketing Manager,Munich
Social Media Manager - Praktikum,Ugcs.io,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/social-media-manager-praktikum-at-ugcs-io-4268602619?position=51&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=LEkscxSsoP4NCJ9la3M4vA%3D%3D,Marketing Manager,Munich
Senior Brand Manager,PAYBACK,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/senior-brand-manager-m-w-d-at-payback-4267238942?position=52&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=pte6PjWmYPda6kLcTbMLAA%3D%3D,Marketing Manager,Munich
Performance Marketing Manager,JOSEPHINENHÜTTE,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/senior-performance-marketing-manager-m-w-d-at-josephinenh%C3%BCtte-4266965504?position=53&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=rE5ac9lCUcn11W8oa91VaQ%3D%3D,Marketing Manager,Munich
Product Marketing Manager,TASKING,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/product-marketing-manager-m-f-d-at-tasking-4266413679?position=55&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=%2F37oSx3rKtdmtHgwGvxAUw%3D%3D,Marketing Manager,Munich
Manager Brand  Merchandise Beauty  Wellness,HSE Home Shopping Europe GmbH,"Ismaning, Bavaria, Germany",https://de.linkedin.com/jobs/view/manager-brand-merchandise-beauty-wellness-m-w-d-at-hse-home-shopping-europe-gmbh-4181578732?position=56&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=Pqk9HvSI0HIIVNRMeWZmMw%3D%3D,Marketing Manager,Munich
UGG Assistant Trade Marketing Manager,BoF Careers,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/ugg-assistant-trade-marketing-manager-at-bof-careers-4269433239?position=57&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=aUzqJMtecFRIp7IHmmWlsQ%3D%3D,Marketing Manager,Munich
Social Media Performance Marketing Manager,InfluenceME GmbH - Influencer Marketing für Marken,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/%F0%9F%9A%80-social-media-performance-marketing-manager-m-w-x-at-influenceme-gmbh-influencer-marketing-f%C3%BCr-marken-4269437873?position=58&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=CmBNAlIOGR0GSPSApQ1Wiw%3D%3D,Marketing Manager,Munich
Media Campaign Manager - 12 month contract,zooplus,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/media-campaign-manager-12-month-contract-all-genders-at-zooplus-4269539782?position=59&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=NMPJ6H9lLmN2%2Bp2E4dw0Vg%3D%3D,Marketing Manager,Munich
Social media  community manager,TieTalent,"Munich, Bavaria, Germany",https://de.linkedin.com/jobs/view/social-media-community-manager-m-w-d-at-tietalent-4270482150?position=60&pageNum=0&refId=UJVImpfIUR7s0juMn4s2JA%3D%3D&trackingId=PIXAgM6lUg1IrZc%2F2XozeA%3D%3D,Marketing Manager,Munich
Brand Manager  befristet für 24 Monate,thyssenkrupp,"Essen, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/brand-manager-m-w-d-befristet-f%C3%BCr-24-monate-at-thyssenkrupp-4261922766?position=16&pageNum=0&refId=c8j4fRlVrOL5YNrMDicoYw%3D%3D&trackingId=xhJFUCl9r9Ot4i0wm8X6hA%3D%3D,Brand Manager,Essen
Influencer  Brand Partnerships Manager,JD.COM,"Düsseldorf, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/influencer-brand-partnerships-manager-at-jd-com-4258308914?position=36&pageNum=0&refId=c8j4fRlVrOL5YNrMDicoYw%3D%3D&trackingId=B0VkvqRMIWb2vXbwMzxGag%3D%3D,Brand Manager,Essen
Junior Country Manager  International Sales  Marketing,Katjes Fassin GmbH + Co. KG,"Düsseldorf, North Rhine-Westphalia, Germany",https://de.linkedin.com/jobs/view/junior-country-manager-w-m-d-international-sales-marketing-at-katjes-fassin-gmbh-%2B-co-kg-4267439910?position=48&pageNum=0&refId=c8j4fRlVrOL5YNrMDicoYw%3D%3D&trackingId=Pzb10GJTlHKIsIK4kXKb4Q%3D%3D,Brand Manager,Essen
